EmployeeID,Date,EntryTime,ExitTime,Department,Role
E022,2025-08-04,10:30,17:30,Finance,Financial Analyst
E024,2025-08-04,09:30,17:45,Finance,Financial Analyst
E025,2025-08-04,08:05,16:20,Sales,Sales Manager
E026,2025-08-04,09:05,16:05,Finance,Financial Analyst
E027,2025-08-04,09:00,17:00,Finance,Accountant
E028,2025-08-04,08:10,15:40,Finance,Accountant
E029,2025-08-04,08:05,17:20,Sales,Sales Manager
E030,2025-08-04,09:15,16:15,HR,Recruiter
E031,2025-08-04,09:10,16:25,IT,System Administrator
E032,2025-08-04,09:00,16:00,HR,HR Specialist
E033,2025-08-04,09:15,17:15,Finance,Accountant
E034,2025-08-04,08:30,17:45,HR,HR Specialist
E035,2025-08-04,09:30,16:45,HR,Recruiter
E036,2025-08-04,09:05,18:35,Finance,Financial Analyst
E037,2025-08-04,10:30,20:00,IT,System Administrator
E039,2025-08-04,09:30,17:30,Sales,Sales Representative
E040,2025-08-04,09:15,18:30,HR,Recruiter
E041,2025-08-04,09:30,16:30,Operations,Operations Manager
E042,2025-08-04,10:10,19:25,Finance,Financial Analyst
E043,2025-08-04,10:00,17:15,IT,System Administrator
E044,2025-08-04,10:00,19:30,Operations,Coordinator
E045,2025-08-04,09:00,18:00,Operations,Operations Manager
E046,2025-08-04,09:00,17:15,IT,Developer
E047,2025-08-04,09:15,18:30,Operations,Operations Manager
E048,2025-08-04,09:30,17:00,Operations,Operations Manager
E049,2025-08-04,09:05,16:20,HR,Recruiter
E050,2025-08-04,09:05,16:05,HR,HR Specialist
E002,2025-08-05,09:30,18:45,IT,System Administrator
E003,2025-08-05,10:30,18:45,Sales,Sales Representative
E004,2025-08-05,10:05,19:05,IT,Developer
E005,2025-08-05,09:05,17:20,HR,HR Specialist
E006,2025-08-05,09:00,16:30,Finance,Financial Analyst
E007,2025-08-05,09:30,16:30,Sales,Sales Representative
E008,2025-08-05,08:30,16:30,HR,Recruiter
E009,2025-08-05,09:30,16:45,HR,Recruiter
E010,2025-08-05,08:05,17:05,Sales,Sales Manager
E011,2025-08-05,09:15,18:15,Operations,Coordinator
E012,2025-08-05,09:15,18:30,HR,Recruiter
E013,2025-08-05,09:15,17:45,HR,HR Specialist
E014,2025-08-05,10:10,17:10,Sales,Sales Representative
E015,2025-08-05,09:15,17:15,Finance,Financial Analyst
E016,2025-08-05,08:30,17:45,HR,Recruiter
E017,2025-08-05,09:10,17:25,Sales,Sales Manager
E018,2025-08-05,09:10,16:40,HR,Recruiter
E019,2025-08-05,09:10,16:40,Sales,Sales Manager
E020,2025-08-05,09:00,16:15,Sales,Sales Manager
E021,2025-08-05,09:00,16:15,Finance,Accountant
E022,2025-08-05,09:10,18:40,Operations,Coordinator
E023,2025-08-05,08:05,17:35,HR,Recruiter
E024,2025-08-05,09:15,18:30,Sales,Sales Representative
E025,2025-08-05,10:05,19:05,Sales,Sales Manager
E026,2025-08-05,09:10,16:40,IT,Developer
E027,2025-08-05,10:00,18:00,HR,Recruiter
E028,2025-08-05,09:05,17:20,IT,Developer
E030,2025-08-05,09:10,18:40,Sales,Sales Representative
E031,2025-08-05,08:05,15:05,HR,HR Specialist
E032,2025-08-05,08:10,15:25,HR,HR Specialist
E033,2025-08-05,09:15,16:45,Operations,Operations Manager
E034,2025-08-05,09:05,18:20,Sales,Sales Representative
E035,2025-08-05,09:15,17:30,HR,Recruiter
E036,2025-08-05,08:30,15:45,HR,Recruiter
E037,2025-08-05,08:00,16:00,IT,Developer
E038,2025-08-05,09:05,17:05,HR,HR Specialist
E039,2025-08-05,10:15,18:30,Finance,Financial Analyst
E040,2025-08-05,08:05,16:20,Operations,Operations Manager
E043,2025-08-05,09:00,16:15,Finance,Accountant
E044,2025-08-05,09:05,16:05,IT,System Administrator
E045,2025-08-05,09:30,17:45,Sales,Sales Representative
E046,2025-08-05,09:10,16:40,Sales,Sales Manager
E047,2025-08-05,09:10,16:10,HR,Recruiter
E048,2025-08-05,09:30,18:00,IT,Developer
E049,2025-08-05,09:15,16:15,Sales,Sales Representative
E050,2025-08-05,09:30,16:30,Operations,Operations Manager
E001,2025-08-06,09:15,17:15,Sales,Sales Representative
E002,2025-08-06,09:10,17:10,HR,HR Specialist
E003,2025-08-06,09:00,16:30,Sales,Sales Representative
E004,2025-08-06,09:10,16:40,IT,System Administrator
E005,2025-08-06,08:00,15:00,IT,Developer
E006,2025-08-06,09:05,18:35,HR,HR Specialist
E007,2025-08-06,08:05,17:20,Finance,Accountant
E008,2025-08-06,09:00,18:00,Operations,Coordinator
E009,2025-08-06,08:00,17:30,Operations,Operations Manager
E010,2025-08-06,09:10,18:40,Operations,Coordinator
E011,2025-08-06,09:00,18:00,HR,HR Specialist
E012,2025-08-06,09:05,18:20,Finance,Accountant
E013,2025-08-06,09:30,18:45,HR,Recruiter
E014,2025-08-06,09:00,16:00,Finance,Accountant
E015,2025-08-06,09:00,16:15,Finance,Accountant
E016,2025-08-06,08:05,15:20,Sales,Sales Manager
E018,2025-08-06,09:05,17:05,HR,Recruiter
E019,2025-08-06,09:00,17:00,Operations,Coordinator
E020,2025-08-06,09:05,18:05,Finance,Financial Analyst
E022,2025-08-06,09:15,16:15,HR,HR Specialist
E023,2025-08-06,09:30,17:45,Finance,Accountant
E024,2025-08-06,09:05,17:35,Finance,Financial Analyst
E025,2025-08-06,09:00,17:30,Sales,Sales Manager
E026,2025-08-06,09:00,16:30,IT,System Administrator
E027,2025-08-06,09:00,18:00,HR,HR Specialist
E028,2025-08-06,08:15,17:15,Operations,Operations Manager
E029,2025-08-06,10:30,18:00,Operations,Operations Manager
E030,2025-08-06,09:15,18:30,Sales,Sales Representative
E031,2025-08-06,09:30,17:45,Operations,Operations Manager
E032,2025-08-06,09:00,17:30,Operations,Operations Manager
E033,2025-08-06,09:30,16:30,IT,Developer
E034,2025-08-06,09:10,18:40,Finance,Accountant
E035,2025-08-06,08:10,15:10,Operations,Operations Manager
E036,2025-08-06,09:10,16:10,Operations,Coordinator
E037,2025-08-06,09:05,18:20,IT,System Administrator
E038,2025-08-06,08:30,18:00,IT,System Administrator
E039,2025-08-06,09:30,18:00,HR,HR Specialist
E040,2025-08-06,08:30,15:30,IT,System Administrator
E041,2025-08-06,09:05,16:35,Operations,Operations Manager
E042,2025-08-06,09:15,17:45,Finance,Accountant
E043,2025-08-06,09:05,18:35,IT,System Administrator
E044,2025-08-06,08:30,16:45,Sales,Sales Representative
E045,2025-08-06,08:00,15:00,Finance,Accountant
E046,2025-08-06,09:10,16:10,Finance,Financial Analyst
E047,2025-08-06,08:00,15:00,HR,HR Specialist
E048,2025-08-06,08:05,15:05,HR,Recruiter
E049,2025-08-06,09:30,17:30,HR,Recruiter
E050,2025-08-06,09:30,18:00,HR,HR Specialist
E001,2025-08-07,09:00,16:15,HR,Recruiter
E002,2025-08-07,09:00,16:30,Operations,Operations Manager
E003,2025-08-07,09:10,17:40,Operations,Coordinator
E004,2025-08-07,09:30,18:30,Sales,Sales Representative
E005,2025-08-07,09:30,18:30,HR,HR Specialist
E006,2025-08-07,09:15,17:45,Sales,Sales Representative
E007,2025-08-07,09:15,18:15,Finance,Accountant
E008,2025-08-07,09:10,18:10,Operations,Coordinator
E009,2025-08-07,09:10,18:10,IT,Developer
E010,2025-08-07,08:10,17:40,Finance,Financial Analyst
E011,2025-08-07,08:10,16:10,Finance,Accountant
E012,2025-08-07,09:05,16:05,IT,Developer
E013,2025-08-07,09:05,17:05,Sales,Sales Manager
E014,2025-08-07,08:30,17:30,IT,Developer
E015,2025-08-07,09:10,18:10,Finance,Accountant
E016,2025-08-07,09:00,18:00,IT,System Administrator
E018,2025-08-07,09:00,18:00,Finance,Financial Analyst
E019,2025-08-07,09:00,17:30,IT,System Administrator
E020,2025-08-07,09:15,17:15,IT,Developer
E021,2025-08-07,09:10,17:25,HR,Recruiter
E022,2025-08-07,09:10,18:10,Finance,Financial Analyst
E023,2025-08-07,09:15,18:15,Finance,Financial Analyst
E024,2025-08-07,08:00,15:30,Operations,Operations Manager
E026,2025-08-07,09:15,17:45,Operations,Operations Manager
E027,2025-08-07,09:15,17:45,Operations,Coordinator
E028,2025-08-07,09:15,16:45,Operations,Coordinator
E029,2025-08-07,09:30,16:30,IT,Developer
E030,2025-08-07,08:00,17:15,Sales,Sales Manager
E031,2025-08-07,09:30,18:30,Sales,Sales Manager
E032,2025-08-07,09:15,17:15,Finance,Financial Analyst
E033,2025-08-07,09:10,16:40,Finance,Accountant
E034,2025-08-07,10:15,18:45,Sales,Sales Representative
E035,2025-08-07,09:05,18:35,Sales,Sales Representative
E036,2025-08-07,09:30,17:00,Sales,Sales Manager
E037,2025-08-07,09:05,18:20,Finance,Accountant
E038,2025-08-07,09:05,17:05,Finance,Financial Analyst
E039,2025-08-07,09:05,16:35,Finance,Financial Analyst
E040,2025-08-07,08:30,16:45,Finance,Financial Analyst
E041,2025-08-07,08:30,16:30,Sales,Sales Manager
E042,2025-08-07,08:00,15:00,HR,Recruiter
E043,2025-08-07,09:05,17:35,HR,HR Specialist
E044,2025-08-07,10:00,17:30,HR,HR Specialist
E045,2025-08-07,09:30,16:30,HR,Recruiter
E046,2025-08-07,09:05,17:05,Sales,Sales Manager
E047,2025-08-07,09:00,18:30,Sales,Sales Manager
E048,2025-08-07,08:15,15:30,Operations,Coordinator
E049,2025-08-07,09:30,17:45,Finance,Financial Analyst
E050,2025-08-07,09:30,19:00,Operations,Coordinator
E001,2025-08-08,09:15,18:15,Sales,Sales Manager
E002,2025-08-08,09:30,18:30,HR,HR Specialist
E004,2025-08-08,09:10,18:25,Finance,Financial Analyst
E006,2025-08-08,08:00,16:00,Operations,Coordinator
E007,2025-08-08,09:05,16:05,HR,Recruiter
E008,2025-08-08,09:05,18:35,HR,Recruiter
E009,2025-08-08,09:30,17:45,IT,System Administrator
E010,2025-08-08,09:10,18:40,Finance,Financial Analyst
E011,2025-08-08,09:15,18:30,Operations,Coordinator
E012,2025-08-08,09:10,16:25,Finance,Financial Analyst
E013,2025-08-08,09:05,16:20,Operations,Coordinator
E014,2025-08-08,09:10,16:25,Finance,Accountant
E015,2025-08-08,09:30,16:45,Finance,Financial Analyst
E016,2025-08-08,09:10,16:25,Finance,Accountant
E017,2025-08-08,08:05,15:20,IT,Developer
E018,2025-08-08,08:00,17:30,Sales,Sales Representative
E019,2025-08-08,09:00,17:30,HR,HR Specialist
E020,2025-08-08,09:10,17:25,Finance,Financial Analyst
E021,2025-08-08,09:00,17:30,IT,Developer
E022,2025-08-08,08:00,16:00,Operations,Operations Manager
E023,2025-08-08,09:05,17:20,IT,Developer
E024,2025-08-08,09:10,16:40,IT,Developer
E025,2025-08-08,09:10,16:40,HR,Recruiter
E026,2025-08-08,09:15,16:30,Operations,Operations Manager
E028,2025-08-08,09:30,18:00,Finance,Financial Analyst
E029,2025-08-08,10:00,19:00,HR,HR Specialist
E030,2025-08-08,09:05,17:35,HR,Recruiter
E031,2025-08-08,10:15,17:30,Operations,Coordinator
E032,2025-08-08,08:00,16:30,Sales,Sales Representative
E033,2025-08-08,08:10,15:40,IT,System Administrator
E034,2025-08-08,08:00,17:15,Operations,Coordinator
E035,2025-08-08,09:00,18:30,Operations,Coordinator
E036,2025-08-08,10:05,19:20,IT,Developer
E037,2025-08-08,09:05,18:35,Sales,Sales Manager
E038,2025-08-08,10:00,17:30,Operations,Coordinator
E039,2025-08-08,09:30,18:45,IT,Developer
E040,2025-08-08,09:15,17:30,Finance,Financial Analyst
E041,2025-08-08,09:05,16:35,Operations,Operations Manager
E042,2025-08-08,09:05,16:05,Operations,Coordinator
E044,2025-08-08,09:05,18:20,HR,HR Specialist
E045,2025-08-08,09:00,18:00,IT,System Administrator
E046,2025-08-08,09:30,18:00,IT,Developer
E048,2025-08-08,09:15,16:15,Finance,Financial Analyst
E049,2025-08-08,10:30,18:30,HR,Recruiter
E050,2025-08-08,09:00,17:00,Finance,Accountant
E001,2025-08-11,09:10,16:40,Sales,Sales Representative
E002,2025-08-11,09:10,18:25,HR,Recruiter
E003,2025-08-11,08:15,16:15,Sales,Sales Representative
E004,2025-08-11,09:10,17:10,IT,Developer
E005,2025-08-11,09:10,18:40,Sales,Sales Manager
E006,2025-08-11,10:15,19:15,HR,HR Specialist
E007,2025-08-11,09:30,18:45,HR,HR Specialist
E008,2025-08-11,09:15,17:15,HR,HR Specialist
E009,2025-08-11,09:00,18:00,Operations,Operations Manager
E010,2025-08-11,09:15,17:15,Finance,Financial Analyst
E011,2025-08-11,09:00,17:15,Finance,Accountant
E012,2025-08-11,10:15,18:15,IT,System Administrator
E013,2025-08-11,09:00,17:00,IT,System Administrator
E014,2025-08-11,09:10,17:25,HR,HR Specialist
E015,2025-08-11,09:00,17:30,IT,System Administrator
E016,2025-08-11,09:30,17:45,Finance,Financial Analyst
E017,2025-08-11,09:15,16:30,Operations,Coordinator
E018,2025-08-11,09:00,16:30,Sales,Sales Representative
E019,2025-08-11,10:00,17:15,Finance,Financial Analyst
E020,2025-08-11,09:10,18:25,Sales,Sales Representative
E021,2025-08-11,09:00,18:15,Sales,Sales Representative
E022,2025-08-11,08:15,16:30,Sales,Sales Manager
E023,2025-08-11,09:30,17:45,Finance,Accountant
E024,2025-08-11,10:00,19:15,IT,Developer
E025,2025-08-11,08:15,15:15,Sales,Sales Representative
E027,2025-08-11,09:05,16:20,Finance,Accountant
E028,2025-08-11,09:10,16:25,HR,Recruiter
E029,2025-08-11,10:05,19:05,Sales,Sales Manager
E030,2025-08-11,08:10,17:40,HR,HR Specialist
E031,2025-08-11,10:05,19:35,HR,Recruiter
E032,2025-08-11,09:15,16:45,Operations,Coordinator
E033,2025-08-11,09:05,17:05,IT,System Administrator
E034,2025-08-11,09:10,17:25,Sales,Sales Manager
E035,2025-08-11,10:15,19:45,HR,HR Specialist
E036,2025-08-11,09:10,17:10,HR,HR Specialist
E037,2025-08-11,10:10,18:10,Operations,Operations Manager
E038,2025-08-11,09:10,16:40,Operations,Operations Manager
E040,2025-08-11,09:30,16:30,Operations,Coordinator
E041,2025-08-11,09:10,17:25,HR,HR Specialist
E042,2025-08-11,08:00,15:00,Operations,Coordinator
E043,2025-08-11,08:30,15:30,HR,HR Specialist
E044,2025-08-11,10:15,17:15,Finance,Financial Analyst
E045,2025-08-11,09:00,16:00,Sales,Sales Manager
E046,2025-08-11,08:00,16:30,Sales,Sales Representative
E047,2025-08-11,09:05,18:05,HR,HR Specialist
E048,2025-08-11,09:00,17:15,IT,Developer
E049,2025-08-11,10:00,17:30,Operations,Coordinator
E050,2025-08-11,09:05,17:20,Sales,Sales Representative
E001,2025-08-12,09:30,19:00,Operations,Operations Manager
E002,2025-08-12,09:00,17:00,HR,Recruiter
E003,2025-08-12,09:30,17:30,HR,HR Specialist
E005,2025-08-12,09:05,18:20,Finance,Accountant
E006,2025-08-12,09:30,17:00,IT,System Administrator
E007,2025-08-12,08:10,16:25,HR,Recruiter
E008,2025-08-12,09:05,17:35,HR,Recruiter
E009,2025-08-12,09:15,17:30,Finance,Accountant
E010,2025-08-12,09:10,18:40,IT,Developer
E011,2025-08-12,08:10,16:10,Sales,Sales Manager
E012,2025-08-12,09:10,16:10,Operations,Operations Manager
E013,2025-08-12,08:10,15:25,Operations,Operations Manager
E014,2025-08-12,08:30,15:45,Finance,Accountant
E015,2025-08-12,09:00,16:15,Operations,Operations Manager
E016,2025-08-12,10:05,19:05,IT,System Administrator
E017,2025-08-12,09:15,17:45,Sales,Sales Representative
E018,2025-08-12,08:10,17:25,Operations,Operations Manager
E019,2025-08-12,10:05,18:20,Sales,Sales Manager
E021,2025-08-12,09:10,16:10,HR,Recruiter
E022,2025-08-12,10:10,18:10,Sales,Sales Manager
E024,2025-08-12,09:15,17:15,Finance,Accountant
E025,2025-08-12,09:00,17:15,IT,Developer
E026,2025-08-12,09:10,17:10,IT,System Administrator
E027,2025-08-12,10:00,17:30,Finance,Financial Analyst
E028,2025-08-12,10:15,18:30,Operations,Operations Manager
E029,2025-08-12,10:00,18:30,Sales,Sales Representative
E030,2025-08-12,09:00,16:30,Finance,Accountant
E031,2025-08-12,09:00,18:00,Finance,Accountant
E032,2025-08-12,09:15,17:45,HR,HR Specialist
E033,2025-08-12,10:05,19:20,Operations,Operations Manager
E034,2025-08-12,08:05,17:20,Finance,Financial Analyst
E035,2025-08-12,09:00,18:30,Operations,Operations Manager
E036,2025-08-12,09:30,18:00,IT,Developer
E037,2025-08-12,09:15,17:45,IT,System Administrator
E038,2025-08-12,09:30,16:45,Sales,Sales Representative
E039,2025-08-12,10:10,18:40,IT,Developer
E040,2025-08-12,09:15,17:30,HR,Recruiter
E041,2025-08-12,09:30,16:45,Operations,Operations Manager
E042,2025-08-12,09:30,18:45,Finance,Accountant
E043,2025-08-12,10:15,19:45,Sales,Sales Manager
E044,2025-08-12,10:15,17:45,Operations,Coordinator
E045,2025-08-12,09:15,16:15,Sales,Sales Representative
E046,2025-08-12,09:30,16:30,IT,Developer
E047,2025-08-12,08:10,17:10,Finance,Financial Analyst
E048,2025-08-12,09:00,18:15,Operations,Coordinator
E049,2025-08-12,09:00,18:00,IT,Developer
E050,2025-08-12,09:00,17:00,HR,Recruiter
E001,2025-08-13,09:05,17:05,Sales,Sales Representative
E002,2025-08-13,09:10,18:25,Operations,Operations Manager
E003,2025-08-13,08:15,15:45,IT,System Administrator
E005,2025-08-13,09:10,17:40,IT,System Administrator
E006,2025-08-13,09:10,18:25,HR,HR Specialist
E007,2025-08-13,08:05,17:20,IT,System Administrator
E008,2025-08-13,09:10,16:10,Sales,Sales Manager
E009,2025-08-13,08:10,15:25,IT,System Administrator
E010,2025-08-13,09:10,16:25,Operations,Coordinator
E012,2025-08-13,09:00,17:15,Finance,Financial Analyst
E013,2025-08-13,09:10,16:25,HR,Recruiter
E014,2025-08-13,09:15,18:30,IT,System Administrator
E015,2025-08-13,09:30,16:30,HR,Recruiter
E016,2025-08-13,09:05,18:35,Finance,Accountant
E017,2025-08-13,09:00,18:00,IT,Developer
E018,2025-08-13,09:00,18:00,Operations,Coordinator
E019,2025-08-13,09:10,17:25,HR,Recruiter
E020,2025-08-13,08:30,17:00,HR,Recruiter
E021,2025-08-13,09:10,17:25,IT,System Administrator
E023,2025-08-13,09:00,16:00,Sales,Sales Representative
E024,2025-08-13,09:30,18:30,Sales,Sales Representative
E025,2025-08-13,09:10,18:40,HR,Recruiter
E026,2025-08-13,10:10,19:10,Operations,Operations Manager
E028,2025-08-13,09:10,16:25,HR,HR Specialist
E029,2025-08-13,09:15,17:45,Sales,Sales Representative
E030,2025-08-13,10:00,18:00,Sales,Sales Manager
E031,2025-08-13,09:30,16:45,Finance,Financial Analyst
E032,2025-08-13,09:05,18:20,IT,Developer
E033,2025-08-13,08:30,17:45,HR,Recruiter
E035,2025-08-13,09:15,16:45,Operations,Coordinator
E036,2025-08-13,09:10,18:40,HR,HR Specialist
E037,2025-08-13,09:00,16:15,Finance,Financial Analyst
E038,2025-08-13,09:30,17:00,Operations,Operations Manager
E039,2025-08-13,09:05,17:05,Finance,Accountant
E040,2025-08-13,10:10,19:40,IT,System Administrator
E041,2025-08-13,09:00,18:15,Finance,Accountant
E042,2025-08-13,09:00,17:00,Sales,Sales Manager
E043,2025-08-13,09:10,17:40,Operations,Operations Manager
E044,2025-08-13,09:30,17:00,Sales,Sales Manager
E046,2025-08-13,09:15,16:45,Finance,Financial Analyst
E047,2025-08-13,08:10,17:10,Operations,Operations Manager
E048,2025-08-13,09:10,16:25,HR,HR Specialist
E049,2025-08-13,09:10,17:25,Sales,Sales Manager
E050,2025-08-13,09:30,16:45,Finance,Accountant
E001,2025-08-14,09:05,17:20,HR,HR Specialist
E003,2025-08-14,09:10,18:10,Operations,Coordinator
E004,2025-08-14,08:10,16:10,HR,Recruiter
E005,2025-08-14,09:05,18:20,Finance,Accountant
E006,2025-08-14,09:00,16:30,Finance,Financial Analyst
E007,2025-08-14,09:10,17:10,HR,HR Specialist
E008,2025-08-14,10:10,17:10,HR,HR Specialist
E009,2025-08-14,09:05,16:05,HR,Recruiter
E010,2025-08-14,09:30,18:00,Sales,Sales Manager
E011,2025-08-14,09:05,16:05,HR,HR Specialist
E012,2025-08-14,08:15,15:15,Finance,Accountant
E013,2025-08-14,09:00,16:30,Sales,Sales Manager
E014,2025-08-14,08:00,17:30,Sales,Sales Representative
E015,2025-08-14,09:30,18:45,IT,Developer
E016,2025-08-14,10:10,17:10,Sales,Sales Manager
E017,2025-08-14,08:05,15:05,IT,Developer
E018,2025-08-14,09:30,18:00,Finance,Financial Analyst
E019,2025-08-14,08:05,15:35,Finance,Accountant
E020,2025-08-14,09:30,16:30,HR,Recruiter
E021,2025-08-14,09:30,17:00,HR,HR Specialist
E022,2025-08-14,09:05,18:35,Sales,Sales Representative
E023,2025-08-14,08:05,15:20,Finance,Financial Analyst
E024,2025-08-14,08:05,16:20,Sales,Sales Representative
E025,2025-08-14,09:10,16:10,Finance,Financial Analyst
E026,2025-08-14,09:15,16:30,Sales,Sales Manager
E027,2025-08-14,08:15,16:15,Operations,Coordinator
E029,2025-08-14,10:15,19:30,Sales,Sales Representative
E030,2025-08-14,09:00,17:15,Finance,Accountant
E031,2025-08-14,09:00,18:30,Sales,Sales Representative
E032,2025-08-14,09:05,17:20,Operations,Coordinator
E033,2025-08-14,09:30,19:00,IT,System Administrator
E034,2025-08-14,09:05,17:20,Operations,Operations Manager
E035,2025-08-14,09:00,17:30,Sales,Sales Manager
E036,2025-08-14,09:15,16:30,IT,System Administrator
E037,2025-08-14,09:05,18:35,Sales,Sales Representative
E039,2025-08-14,09:15,18:15,Sales,Sales Representative
E040,2025-08-14,09:05,16:20,Operations,Operations Manager
E041,2025-08-14,09:15,16:15,Operations,Coordinator
E042,2025-08-14,09:05,17:20,Finance,Financial Analyst
E043,2025-08-14,10:00,17:00,Operations,Operations Manager
E044,2025-08-14,10:30,20:00,Sales,Sales Representative
E045,2025-08-14,09:05,18:05,IT,System Administrator
E046,2025-08-14,09:00,16:30,Operations,Operations Manager
E047,2025-08-14,09:05,18:35,Finance,Accountant
E048,2025-08-14,09:00,16:15,HR,Recruiter
E049,2025-08-14,09:10,17:25,Operations,Operations Manager
E050,2025-08-14,08:00,15:15,Sales,Sales Representative
E001,2025-08-15,08:15,15:45,Operations,Coordinator
E002,2025-08-15,09:15,16:15,Sales,Sales Manager
E003,2025-08-15,09:00,16:30,IT,System Administrator
E004,2025-08-15,09:00,18:30,Sales,Sales Representative
E005,2025-08-15,08:00,17:30,Finance,Financial Analyst
E006,2025-08-15,09:15,17:15,HR,Recruiter
E007,2025-08-15,10:15,18:45,Finance,Financial Analyst
E008,2025-08-15,09:30,17:45,Sales,Sales Representative
E009,2025-08-15,08:00,17:30,Finance,Accountant
E010,2025-08-15,09:05,18:20,Sales,Sales Representative
E012,2025-08-15,09:05,17:20,Sales,Sales Representative
E013,2025-08-15,10:15,17:15,Sales,Sales Representative
E014,2025-08-15,09:05,16:20,Operations,Operations Manager
E015,2025-08-15,09:00,16:30,Sales,Sales Representative
E017,2025-08-15,09:05,17:20,Operations,Operations Manager
E019,2025-08-15,09:15,18:30,IT,System Administrator
E020,2025-08-15,08:30,16:00,Sales,Sales Manager
E021,2025-08-15,10:15,17:15,IT,Developer
E022,2025-08-15,08:10,17:10,IT,Developer
E023,2025-08-15,08:30,16:45,HR,Recruiter
E024,2025-08-15,08:05,17:35,IT,System Administrator
E025,2025-08-15,09:30,18:00,Sales,Sales Representative
E026,2025-08-15,09:00,16:00,Sales,Sales Manager
E027,2025-08-15,09:30,18:00,Sales,Sales Representative
E028,2025-08-15,09:05,16:05,Sales,Sales Representative
E029,2025-08-15,09:15,17:45,IT,System Administrator
E030,2025-08-15,09:15,16:45,HR,HR Specialist
E031,2025-08-15,09:30,18:30,IT,System Administrator
E032,2025-08-15,08:05,15:05,HR,HR Specialist
E034,2025-08-15,10:05,18:35,Sales,Sales Manager
E035,2025-08-15,09:05,16:05,Sales,Sales Representative
E036,2025-08-15,09:05,17:20,Finance,Accountant
E037,2025-08-15,09:05,18:35,HR,HR Specialist
E038,2025-08-15,09:15,18:15,IT,System Administrator
E039,2025-08-15,10:15,17:45,IT,Developer
E040,2025-08-15,09:00,17:15,IT,System Administrator
E041,2025-08-15,08:00,16:30,HR,Recruiter
E042,2025-08-15,09:00,16:00,Operations,Operations Manager
E044,2025-08-15,08:10,17:40,Sales,Sales Representative
E045,2025-08-15,10:30,17:30,IT,Developer
E047,2025-08-15,09:10,16:25,Sales,Sales Manager
E048,2025-08-15,09:00,17:15,HR,Recruiter
E049,2025-08-15,09:00,18:30,IT,Developer
E050,2025-08-15,09:00,17:15,Operations,Coordinator
E001,2025-08-18,09:05,16:20,Finance,Financial Analyst
E002,2025-08-18,09:10,18:10,IT,System Administrator
E003,2025-08-18,09:05,16:05,Finance,Financial Analyst
E004,2025-08-18,08:30,18:00,Sales,Sales Manager
E005,2025-08-18,09:05,17:35,Finance,Financial Analyst
E006,2025-08-18,09:05,17:05,Finance,Financial Analyst
E007,2025-08-18,09:05,17:20,Finance,Financial Analyst
E008,2025-08-18,09:00,16:30,HR,HR Specialist
E009,2025-08-18,10:05,18:35,Sales,Sales Manager
E010,2025-08-18,08:15,17:15,Sales,Sales Representative
E011,2025-08-18,09:10,17:25,Operations,Coordinator
E012,2025-08-18,09:10,18:40,HR,HR Specialist
E013,2025-08-18,08:00,15:00,HR,Recruiter
E014,2025-08-18,09:30,17:00,Finance,Accountant
E015,2025-08-18,10:30,19:30,IT,Developer
E016,2025-08-18,09:05,17:20,Sales,Sales Manager
E017,2025-08-18,09:00,17:15,Operations,Operations Manager
E018,2025-08-18,08:05,16:20,Operations,Coordinator
E019,2025-08-18,09:15,18:30,IT,Developer
E020,2025-08-18,09:30,16:45,HR,HR Specialist
E021,2025-08-18,10:05,19:35,IT,Developer
E022,2025-08-18,09:00,18:30,Sales,Sales Manager
E023,2025-08-18,09:10,18:40,Finance,Financial Analyst
E024,2025-08-18,08:05,15:05,Sales,Sales Manager
E025,2025-08-18,09:10,16:10,Finance,Financial Analyst
E026,2025-08-18,09:05,16:20,Sales,Sales Manager
E027,2025-08-18,09:10,18:40,Operations,Coordinator
E028,2025-08-18,09:10,16:25,IT,Developer
E029,2025-08-18,09:10,17:40,HR,HR Specialist
E030,2025-08-18,10:05,18:05,Operations,Operations Manager
E031,2025-08-18,09:05,16:35,Finance,Accountant
E032,2025-08-18,09:00,18:00,HR,HR Specialist
E033,2025-08-18,09:05,17:20,Operations,Coordinator
E034,2025-08-18,09:00,18:30,Operations,Operations Manager
E035,2025-08-18,09:30,18:00,Operations,Coordinator
E036,2025-08-18,09:10,16:40,Finance,Accountant
E037,2025-08-18,09:15,17:30,Operations,Operations Manager
E038,2025-08-18,10:05,19:35,Sales,Sales Representative
E039,2025-08-18,09:30,18:30,Sales,Sales Manager
E040,2025-08-18,08:15,17:45,IT,System Administrator
E041,2025-08-18,09:15,17:45,Finance,Accountant
E042,2025-08-18,08:00,15:15,HR,HR Specialist
E043,2025-08-18,08:05,15:05,Operations,Operations Manager
E044,2025-08-18,09:00,17:00,HR,Recruiter
E045,2025-08-18,08:15,17:15,Finance,Accountant
E046,2025-08-18,09:30,18:30,Sales,Sales Representative
E047,2025-08-18,09:15,17:15,Sales,Sales Manager
E048,2025-08-18,09:00,17:30,HR,Recruiter
E049,2025-08-18,09:05,18:35,HR,HR Specialist
E050,2025-08-18,10:05,18:20,IT,System Administrator
E001,2025-08-19,09:15,17:45,Operations,Coordinator
E002,2025-08-19,09:10,18:40,HR,HR Specialist
E003,2025-08-19,09:30,17:30,IT,System Administrator
E004,2025-08-19,09:00,18:15,Finance,Financial Analyst
E005,2025-08-19,09:15,16:15,HR,HR Specialist
