EmployeeID,Date,EntryTime,MinutesLate
E028,2025-07-09,2025-07-09 09:30:00,30.0
E029,2025-07-09,2025-07-09 09:15:00,15.0
E034,2025-07-09,2025-07-09 10:05:00,65.0
E035,2025-07-09,2025-07-09 09:10:00,10.0
E036,2025-07-09,2025-07-09 10:00:00,60.0
E037,2025-07-09,2025-07-09 09:15:00,15.0
E038,2025-07-09,2025-07-09 10:10:00,70.0
E039,2025-07-09,2025-07-09 09:15:00,15.0
E040,2025-07-09,2025-07-09 09:10:00,10.0
E041,2025-07-09,2025-07-09 09:05:00,5.0
E044,2025-07-09,2025-07-09 09:05:00,5.0
E046,2025-07-09,2025-07-09 09:10:00,10.0
E047,2025-07-09,2025-07-09 09:05:00,5.0
E048,2025-07-09,2025-07-09 09:10:00,10.0
E049,2025-07-09,2025-07-09 10:10:00,70.0
E050,2025-07-09,2025-07-09 09:05:00,5.0
E001,2025-07-10,2025-07-10 09:15:00,15.0
E004,2025-07-10,2025-07-10 09:30:00,30.0
E005,2025-07-10,2025-07-10 09:15:00,15.0
E006,2025-07-10,2025-07-10 09:15:00,15.0
E009,2025-07-10,2025-07-10 09:10:00,10.0
E011,2025-07-10,2025-07-10 09:10:00,10.0
E012,2025-07-10,2025-07-10 09:30:00,30.0
E014,2025-07-10,2025-07-10 09:10:00,10.0
E016,2025-07-10,2025-07-10 09:30:00,30.0
E017,2025-07-10,2025-07-10 09:05:00,5.0
E018,2025-07-10,2025-07-10 10:15:00,75.0
E022,2025-07-10,2025-07-10 09:15:00,15.0
E023,2025-07-10,2025-07-10 09:15:00,15.0
E024,2025-07-10,2025-07-10 09:10:00,10.0
E026,2025-07-10,2025-07-10 09:10:00,10.0
E029,2025-07-10,2025-07-10 09:10:00,10.0
E030,2025-07-10,2025-07-10 09:10:00,10.0
E031,2025-07-10,2025-07-10 09:05:00,5.0
E032,2025-07-10,2025-07-10 10:15:00,75.0
E036,2025-07-10,2025-07-10 09:10:00,10.0
E037,2025-07-10,2025-07-10 09:10:00,10.0
E038,2025-07-10,2025-07-10 09:30:00,30.0
E039,2025-07-10,2025-07-10 09:10:00,10.0
E040,2025-07-10,2025-07-10 09:10:00,10.0
E044,2025-07-10,2025-07-10 09:30:00,30.0
E047,2025-07-10,2025-07-10 09:15:00,15.0
E048,2025-07-10,2025-07-10 09:15:00,15.0
E049,2025-07-10,2025-07-10 09:30:00,30.0
E050,2025-07-10,2025-07-10 09:10:00,10.0
E001,2025-07-11,2025-07-11 09:05:00,5.0
E005,2025-07-11,2025-07-11 09:30:00,30.0
E006,2025-07-11,2025-07-11 09:10:00,10.0
E007,2025-07-11,2025-07-11 09:10:00,10.0
E008,2025-07-11,2025-07-11 09:30:00,30.0
E010,2025-07-11,2025-07-11 09:30:00,30.0
E011,2025-07-11,2025-07-11 09:30:00,30.0
E012,2025-07-11,2025-07-11 10:05:00,65.0
E013,2025-07-11,2025-07-11 09:05:00,5.0
E014,2025-07-11,2025-07-11 09:30:00,30.0
E016,2025-07-11,2025-07-11 09:10:00,10.0
E018,2025-07-11,2025-07-11 09:30:00,30.0
E020,2025-07-11,2025-07-11 09:05:00,5.0
E024,2025-07-11,2025-07-11 09:30:00,30.0
E027,2025-07-11,2025-07-11 09:15:00,15.0
E029,2025-07-11,2025-07-11 10:00:00,60.0
E030,2025-07-11,2025-07-11 09:10:00,10.0
E031,2025-07-11,2025-07-11 09:15:00,15.0
E032,2025-07-11,2025-07-11 09:30:00,30.0
E033,2025-07-11,2025-07-11 09:10:00,10.0
E035,2025-07-11,2025-07-11 09:10:00,10.0
E036,2025-07-11,2025-07-11 09:15:00,15.0
E038,2025-07-11,2025-07-11 10:30:00,90.0
E039,2025-07-11,2025-07-11 09:30:00,30.0
E040,2025-07-11,2025-07-11 09:10:00,10.0
E043,2025-07-11,2025-07-11 09:15:00,15.0
E045,2025-07-11,2025-07-11 10:10:00,70.0
E046,2025-07-11,2025-07-11 09:15:00,15.0
E048,2025-07-11,2025-07-11 10:30:00,90.0
E049,2025-07-11,2025-07-11 10:30:00,90.0
E050,2025-07-11,2025-07-11 09:10:00,10.0
E002,2025-07-14,2025-07-14 10:15:00,75.0
E003,2025-07-14,2025-07-14 09:15:00,15.0
E004,2025-07-14,2025-07-14 09:30:00,30.0
E007,2025-07-14,2025-07-14 09:10:00,10.0
E008,2025-07-14,2025-07-14 09:15:00,15.0
E009,2025-07-14,2025-07-14 09:30:00,30.0
E010,2025-07-14,2025-07-14 09:30:00,30.0
E011,2025-07-14,2025-07-14 09:15:00,15.0
E012,2025-07-14,2025-07-14 09:15:00,15.0
E015,2025-07-14,2025-07-14 09:30:00,30.0
E017,2025-07-14,2025-07-14 09:05:00,5.0
E019,2025-07-14,2025-07-14 09:15:00,15.0
E020,2025-07-14,2025-07-14 09:30:00,30.0
E023,2025-07-14,2025-07-14 09:15:00,15.0
E024,2025-07-14,2025-07-14 10:15:00,75.0
E026,2025-07-14,2025-07-14 09:10:00,10.0
E027,2025-07-14,2025-07-14 10:10:00,70.0
E029,2025-07-14,2025-07-14 09:30:00,30.0
E030,2025-07-14,2025-07-14 09:15:00,15.0
E031,2025-07-14,2025-07-14 09:10:00,10.0
E032,2025-07-14,2025-07-14 09:30:00,30.0
E034,2025-07-14,2025-07-14 09:15:00,15.0
E036,2025-07-14,2025-07-14 09:10:00,10.0
E037,2025-07-14,2025-07-14 09:10:00,10.0
E038,2025-07-14,2025-07-14 09:05:00,5.0
E040,2025-07-14,2025-07-14 09:30:00,30.0
E041,2025-07-14,2025-07-14 10:00:00,60.0
E043,2025-07-14,2025-07-14 09:10:00,10.0
E045,2025-07-14,2025-07-14 09:05:00,5.0
E047,2025-07-14,2025-07-14 09:15:00,15.0
E049,2025-07-14,2025-07-14 09:05:00,5.0
E002,2025-07-15,2025-07-15 10:30:00,90.0
E004,2025-07-15,2025-07-15 09:15:00,15.0
E005,2025-07-15,2025-07-15 09:05:00,5.0
E008,2025-07-15,2025-07-15 09:30:00,30.0
E009,2025-07-15,2025-07-15 09:15:00,15.0
E010,2025-07-15,2025-07-15 10:00:00,60.0
E013,2025-07-15,2025-07-15 10:30:00,90.0
E014,2025-07-15,2025-07-15 09:05:00,5.0
E015,2025-07-15,2025-07-15 09:30:00,30.0
E017,2025-07-15,2025-07-15 09:10:00,10.0
E018,2025-07-15,2025-07-15 09:10:00,10.0
E021,2025-07-15,2025-07-15 09:05:00,5.0
E024,2025-07-15,2025-07-15 09:10:00,10.0
E026,2025-07-15,2025-07-15 09:10:00,10.0
E029,2025-07-15,2025-07-15 09:30:00,30.0
E030,2025-07-15,2025-07-15 09:05:00,5.0
E033,2025-07-15,2025-07-15 09:15:00,15.0
E035,2025-07-15,2025-07-15 09:15:00,15.0
E039,2025-07-15,2025-07-15 09:15:00,15.0
E040,2025-07-15,2025-07-15 09:15:00,15.0
E042,2025-07-15,2025-07-15 09:30:00,30.0
E043,2025-07-15,2025-07-15 09:15:00,15.0
E044,2025-07-15,2025-07-15 09:05:00,5.0
E049,2025-07-15,2025-07-15 10:05:00,65.0
E001,2025-07-16,2025-07-16 09:30:00,30.0
E002,2025-07-16,2025-07-16 10:30:00,90.0
E003,2025-07-16,2025-07-16 09:10:00,10.0
E005,2025-07-16,2025-07-16 09:15:00,15.0
E007,2025-07-16,2025-07-16 09:30:00,30.0
E008,2025-07-16,2025-07-16 09:30:00,30.0
E009,2025-07-16,2025-07-16 09:05:00,5.0
E010,2025-07-16,2025-07-16 09:05:00,5.0
E012,2025-07-16,2025-07-16 09:10:00,10.0
E013,2025-07-16,2025-07-16 09:15:00,15.0
E014,2025-07-16,2025-07-16 10:00:00,60.0
E015,2025-07-16,2025-07-16 09:10:00,10.0
E016,2025-07-16,2025-07-16 09:05:00,5.0
E017,2025-07-16,2025-07-16 09:30:00,30.0
E021,2025-07-16,2025-07-16 10:10:00,70.0
E022,2025-07-16,2025-07-16 09:30:00,30.0
E023,2025-07-16,2025-07-16 09:15:00,15.0
E027,2025-07-16,2025-07-16 09:15:00,15.0
E030,2025-07-16,2025-07-16 09:10:00,10.0
E032,2025-07-16,2025-07-16 09:05:00,5.0
E033,2025-07-16,2025-07-16 09:30:00,30.0
E035,2025-07-16,2025-07-16 09:30:00,30.0
E036,2025-07-16,2025-07-16 09:15:00,15.0
E038,2025-07-16,2025-07-16 09:30:00,30.0
E039,2025-07-16,2025-07-16 09:15:00,15.0
E041,2025-07-16,2025-07-16 09:10:00,10.0
E042,2025-07-16,2025-07-16 09:30:00,30.0
E045,2025-07-16,2025-07-16 09:05:00,5.0
E046,2025-07-16,2025-07-16 10:05:00,65.0
E048,2025-07-16,2025-07-16 09:05:00,5.0
E049,2025-07-16,2025-07-16 09:30:00,30.0
E003,2025-07-17,2025-07-17 09:05:00,5.0
E005,2025-07-17,2025-07-17 09:15:00,15.0
E008,2025-07-17,2025-07-17 09:15:00,15.0
E011,2025-07-17,2025-07-17 09:10:00,10.0
E014,2025-07-17,2025-07-17 10:05:00,65.0
E015,2025-07-17,2025-07-17 09:05:00,5.0
E019,2025-07-17,2025-07-17 10:15:00,75.0
E020,2025-07-17,2025-07-17 10:15:00,75.0
E021,2025-07-17,2025-07-17 09:10:00,10.0
E022,2025-07-17,2025-07-17 09:10:00,10.0
E023,2025-07-17,2025-07-17 09:30:00,30.0
E024,2025-07-17,2025-07-17 09:30:00,30.0
E026,2025-07-17,2025-07-17 09:30:00,30.0
E027,2025-07-17,2025-07-17 09:05:00,5.0
E028,2025-07-17,2025-07-17 09:15:00,15.0
E029,2025-07-17,2025-07-17 09:15:00,15.0
E031,2025-07-17,2025-07-17 09:10:00,10.0
E033,2025-07-17,2025-07-17 09:15:00,15.0
E034,2025-07-17,2025-07-17 09:10:00,10.0
E036,2025-07-17,2025-07-17 09:05:00,5.0
E038,2025-07-17,2025-07-17 09:30:00,30.0
E040,2025-07-17,2025-07-17 09:05:00,5.0
E042,2025-07-17,2025-07-17 09:10:00,10.0
E043,2025-07-17,2025-07-17 09:30:00,30.0
E044,2025-07-17,2025-07-17 09:10:00,10.0
E046,2025-07-17,2025-07-17 10:15:00,75.0
E047,2025-07-17,2025-07-17 09:30:00,30.0
E048,2025-07-17,2025-07-17 09:05:00,5.0
E001,2025-07-18,2025-07-18 10:10:00,70.0
E002,2025-07-18,2025-07-18 09:10:00,10.0
E003,2025-07-18,2025-07-18 09:05:00,5.0
E006,2025-07-18,2025-07-18 09:15:00,15.0
E007,2025-07-18,2025-07-18 09:15:00,15.0
E010,2025-07-18,2025-07-18 09:10:00,10.0
E011,2025-07-18,2025-07-18 09:15:00,15.0
E012,2025-07-18,2025-07-18 09:05:00,5.0
E013,2025-07-18,2025-07-18 09:30:00,30.0
E016,2025-07-18,2025-07-18 10:05:00,65.0
E018,2025-07-18,2025-07-18 09:05:00,5.0
E019,2025-07-18,2025-07-18 09:05:00,5.0
E020,2025-07-18,2025-07-18 10:15:00,75.0
E021,2025-07-18,2025-07-18 10:30:00,90.0
E022,2025-07-18,2025-07-18 09:15:00,15.0
E026,2025-07-18,2025-07-18 09:05:00,5.0
E027,2025-07-18,2025-07-18 09:30:00,30.0
E028,2025-07-18,2025-07-18 10:00:00,60.0
E030,2025-07-18,2025-07-18 09:15:00,15.0
E031,2025-07-18,2025-07-18 09:15:00,15.0
E032,2025-07-18,2025-07-18 10:00:00,60.0
E033,2025-07-18,2025-07-18 09:10:00,10.0
E034,2025-07-18,2025-07-18 09:10:00,10.0
E037,2025-07-18,2025-07-18 09:15:00,15.0
E039,2025-07-18,2025-07-18 09:05:00,5.0
E041,2025-07-18,2025-07-18 09:10:00,10.0
E045,2025-07-18,2025-07-18 09:10:00,10.0
E049,2025-07-18,2025-07-18 09:30:00,30.0
E050,2025-07-18,2025-07-18 09:10:00,10.0
E001,2025-07-21,2025-07-21 09:10:00,10.0
E002,2025-07-21,2025-07-21 09:10:00,10.0
E003,2025-07-21,2025-07-21 10:15:00,75.0
E004,2025-07-21,2025-07-21 10:05:00,65.0
E005,2025-07-21,2025-07-21 09:30:00,30.0
E009,2025-07-21,2025-07-21 10:05:00,65.0
E010,2025-07-21,2025-07-21 09:10:00,10.0
E012,2025-07-21,2025-07-21 09:05:00,5.0
E013,2025-07-21,2025-07-21 09:10:00,10.0
E015,2025-07-21,2025-07-21 09:05:00,5.0
E017,2025-07-21,2025-07-21 09:30:00,30.0
E018,2025-07-21,2025-07-21 09:10:00,10.0
E019,2025-07-21,2025-07-21 09:30:00,30.0
E020,2025-07-21,2025-07-21 09:10:00,10.0
E021,2025-07-21,2025-07-21 09:05:00,5.0
E022,2025-07-21,2025-07-21 09:05:00,5.0
E023,2025-07-21,2025-07-21 09:10:00,10.0
E024,2025-07-21,2025-07-21 09:10:00,10.0
E025,2025-07-21,2025-07-21 10:05:00,65.0
E029,2025-07-21,2025-07-21 09:15:00,15.0
E032,2025-07-21,2025-07-21 09:30:00,30.0
E033,2025-07-21,2025-07-21 09:15:00,15.0
E034,2025-07-21,2025-07-21 09:10:00,10.0
E037,2025-07-21,2025-07-21 09:15:00,15.0
E038,2025-07-21,2025-07-21 09:05:00,5.0
E039,2025-07-21,2025-07-21 09:30:00,30.0
E042,2025-07-21,2025-07-21 09:30:00,30.0
E043,2025-07-21,2025-07-21 10:05:00,65.0
E045,2025-07-21,2025-07-21 09:15:00,15.0
E046,2025-07-21,2025-07-21 10:15:00,75.0
E047,2025-07-21,2025-07-21 09:05:00,5.0
E049,2025-07-21,2025-07-21 09:15:00,15.0
E050,2025-07-21,2025-07-21 09:05:00,5.0
E001,2025-07-22,2025-07-22 09:10:00,10.0
E002,2025-07-22,2025-07-22 09:30:00,30.0
E005,2025-07-22,2025-07-22 09:05:00,5.0
E006,2025-07-22,2025-07-22 09:10:00,10.0
E007,2025-07-22,2025-07-22 09:05:00,5.0
E010,2025-07-22,2025-07-22 09:05:00,5.0
E011,2025-07-22,2025-07-22 10:00:00,60.0
E012,2025-07-22,2025-07-22 09:15:00,15.0
E016,2025-07-22,2025-07-22 10:30:00,90.0
E018,2025-07-22,2025-07-22 10:30:00,90.0
E019,2025-07-22,2025-07-22 09:30:00,30.0
E020,2025-07-22,2025-07-22 10:15:00,75.0
E021,2025-07-22,2025-07-22 09:05:00,5.0
E022,2025-07-22,2025-07-22 09:15:00,15.0
E023,2025-07-22,2025-07-22 09:15:00,15.0
E024,2025-07-22,2025-07-22 10:10:00,70.0
E033,2025-07-22,2025-07-22 09:05:00,5.0
E034,2025-07-22,2025-07-22 10:00:00,60.0
E037,2025-07-22,2025-07-22 09:15:00,15.0
E038,2025-07-22,2025-07-22 09:10:00,10.0
E039,2025-07-22,2025-07-22 09:05:00,5.0
E040,2025-07-22,2025-07-22 10:00:00,60.0
E041,2025-07-22,2025-07-22 09:30:00,30.0
E042,2025-07-22,2025-07-22 10:10:00,70.0
E044,2025-07-22,2025-07-22 09:10:00,10.0
E045,2025-07-22,2025-07-22 09:30:00,30.0
E049,2025-07-22,2025-07-22 09:30:00,30.0
E001,2025-07-23,2025-07-23 10:00:00,60.0
E004,2025-07-23,2025-07-23 09:05:00,5.0
E005,2025-07-23,2025-07-23 09:30:00,30.0
E006,2025-07-23,2025-07-23 09:30:00,30.0
E007,2025-07-23,2025-07-23 09:10:00,10.0
E008,2025-07-23,2025-07-23 09:15:00,15.0
E009,2025-07-23,2025-07-23 09:10:00,10.0
E012,2025-07-23,2025-07-23 09:15:00,15.0
E013,2025-07-23,2025-07-23 09:30:00,30.0
E015,2025-07-23,2025-07-23 09:15:00,15.0
E016,2025-07-23,2025-07-23 10:05:00,65.0
E017,2025-07-23,2025-07-23 09:10:00,10.0
E019,2025-07-23,2025-07-23 10:00:00,60.0
E020,2025-07-23,2025-07-23 10:05:00,65.0
E021,2025-07-23,2025-07-23 09:15:00,15.0
E023,2025-07-23,2025-07-23 09:05:00,5.0
E024,2025-07-23,2025-07-23 09:30:00,30.0
E027,2025-07-23,2025-07-23 09:15:00,15.0
E028,2025-07-23,2025-07-23 10:00:00,60.0
E029,2025-07-23,2025-07-23 09:10:00,10.0
E030,2025-07-23,2025-07-23 09:30:00,30.0
E031,2025-07-23,2025-07-23 09:15:00,15.0
E032,2025-07-23,2025-07-23 09:05:00,5.0
E033,2025-07-23,2025-07-23 09:30:00,30.0
E035,2025-07-23,2025-07-23 09:05:00,5.0
E037,2025-07-23,2025-07-23 09:30:00,30.0
E038,2025-07-23,2025-07-23 09:30:00,30.0
E039,2025-07-23,2025-07-23 09:30:00,30.0
E042,2025-07-23,2025-07-23 09:10:00,10.0
E044,2025-07-23,2025-07-23 09:30:00,30.0
E045,2025-07-23,2025-07-23 09:15:00,15.0
E047,2025-07-23,2025-07-23 09:10:00,10.0
E001,2025-07-24,2025-07-24 09:30:00,30.0
E002,2025-07-24,2025-07-24 09:30:00,30.0
E004,2025-07-24,2025-07-24 09:30:00,30.0
E009,2025-07-24,2025-07-24 09:05:00,5.0
E010,2025-07-24,2025-07-24 09:05:00,5.0
E011,2025-07-24,2025-07-24 10:10:00,70.0
E014,2025-07-24,2025-07-24 09:05:00,5.0
E016,2025-07-24,2025-07-24 09:15:00,15.0
E019,2025-07-24,2025-07-24 10:30:00,90.0
E020,2025-07-24,2025-07-24 09:10:00,10.0
E023,2025-07-24,2025-07-24 09:30:00,30.0
E024,2025-07-24,2025-07-24 09:15:00,15.0
E026,2025-07-24,2025-07-24 09:30:00,30.0
E027,2025-07-24,2025-07-24 09:10:00,10.0
E028,2025-07-24,2025-07-24 09:05:00,5.0
E029,2025-07-24,2025-07-24 09:30:00,30.0
E032,2025-07-24,2025-07-24 09:30:00,30.0
E034,2025-07-24,2025-07-24 09:15:00,15.0
E035,2025-07-24,2025-07-24 09:10:00,10.0
E040,2025-07-24,2025-07-24 09:10:00,10.0
E041,2025-07-24,2025-07-24 09:05:00,5.0
E044,2025-07-24,2025-07-24 10:30:00,90.0
E045,2025-07-24,2025-07-24 10:15:00,75.0
E047,2025-07-24,2025-07-24 10:00:00,60.0
E048,2025-07-24,2025-07-24 09:05:00,5.0
E050,2025-07-24,2025-07-24 09:15:00,15.0
E003,2025-07-25,2025-07-25 10:00:00,60.0
E004,2025-07-25,2025-07-25 09:10:00,10.0
E006,2025-07-25,2025-07-25 09:30:00,30.0
E008,2025-07-25,2025-07-25 09:30:00,30.0
E009,2025-07-25,2025-07-25 09:30:00,30.0
E010,2025-07-25,2025-07-25 09:30:00,30.0
E011,2025-07-25,2025-07-25 09:15:00,15.0
E012,2025-07-25,2025-07-25 09:10:00,10.0
E015,2025-07-25,2025-07-25 09:10:00,10.0
E017,2025-07-25,2025-07-25 09:10:00,10.0
E019,2025-07-25,2025-07-25 09:10:00,10.0
E021,2025-07-25,2025-07-25 09:05:00,5.0
E023,2025-07-25,2025-07-25 09:10:00,10.0
E024,2025-07-25,2025-07-25 09:30:00,30.0
E026,2025-07-25,2025-07-25 09:15:00,15.0
E027,2025-07-25,2025-07-25 09:30:00,30.0
E028,2025-07-25,2025-07-25 09:15:00,15.0
E029,2025-07-25,2025-07-25 09:30:00,30.0
E030,2025-07-25,2025-07-25 09:30:00,30.0
E034,2025-07-25,2025-07-25 09:10:00,10.0
E035,2025-07-25,2025-07-25 09:30:00,30.0
E039,2025-07-25,2025-07-25 10:05:00,65.0
E040,2025-07-25,2025-07-25 09:15:00,15.0
E041,2025-07-25,2025-07-25 09:10:00,10.0
E043,2025-07-25,2025-07-25 09:10:00,10.0
E044,2025-07-25,2025-07-25 09:10:00,10.0
E046,2025-07-25,2025-07-25 09:30:00,30.0
E047,2025-07-25,2025-07-25 09:30:00,30.0
E049,2025-07-25,2025-07-25 09:30:00,30.0
E002,2025-07-28,2025-07-28 09:05:00,5.0
E003,2025-07-28,2025-07-28 10:05:00,65.0
E007,2025-07-28,2025-07-28 09:05:00,5.0
E008,2025-07-28,2025-07-28 09:10:00,10.0
E009,2025-07-28,2025-07-28 09:15:00,15.0
E010,2025-07-28,2025-07-28 10:30:00,90.0
E011,2025-07-28,2025-07-28 10:30:00,90.0
E013,2025-07-28,2025-07-28 09:30:00,30.0
E014,2025-07-28,2025-07-28 09:05:00,5.0
E015,2025-07-28,2025-07-28 09:15:00,15.0
E016,2025-07-28,2025-07-28 09:15:00,15.0
E019,2025-07-28,2025-07-28 10:15:00,75.0
E023,2025-07-28,2025-07-28 09:05:00,5.0
E024,2025-07-28,2025-07-28 10:00:00,60.0
E025,2025-07-28,2025-07-28 09:05:00,5.0
E026,2025-07-28,2025-07-28 09:30:00,30.0
E027,2025-07-28,2025-07-28 09:05:00,5.0
E029,2025-07-28,2025-07-28 09:30:00,30.0
E030,2025-07-28,2025-07-28 09:30:00,30.0
E031,2025-07-28,2025-07-28 09:30:00,30.0
E032,2025-07-28,2025-07-28 09:10:00,10.0
E033,2025-07-28,2025-07-28 09:05:00,5.0
E034,2025-07-28,2025-07-28 09:15:00,15.0
E035,2025-07-28,2025-07-28 09:10:00,10.0
E037,2025-07-28,2025-07-28 09:15:00,15.0
E039,2025-07-28,2025-07-28 09:10:00,10.0
E041,2025-07-28,2025-07-28 09:15:00,15.0
E042,2025-07-28,2025-07-28 09:10:00,10.0
E043,2025-07-28,2025-07-28 09:05:00,5.0
E045,2025-07-28,2025-07-28 09:15:00,15.0
E046,2025-07-28,2025-07-28 09:30:00,30.0
E047,2025-07-28,2025-07-28 09:15:00,15.0
E048,2025-07-28,2025-07-28 10:05:00,65.0
E049,2025-07-28,2025-07-28 10:05:00,65.0
E050,2025-07-28,2025-07-28 10:00:00,60.0
E001,2025-07-29,2025-07-29 09:05:00,5.0
E002,2025-07-29,2025-07-29 09:15:00,15.0
E003,2025-07-29,2025-07-29 09:10:00,10.0
E004,2025-07-29,2025-07-29 09:15:00,15.0
E005,2025-07-29,2025-07-29 09:05:00,5.0
E008,2025-07-29,2025-07-29 10:05:00,65.0
E010,2025-07-29,2025-07-29 10:30:00,90.0
E011,2025-07-29,2025-07-29 09:15:00,15.0
E012,2025-07-29,2025-07-29 09:10:00,10.0
E015,2025-07-29,2025-07-29 09:15:00,15.0
E016,2025-07-29,2025-07-29 09:10:00,10.0
E017,2025-07-29,2025-07-29 09:10:00,10.0
E019,2025-07-29,2025-07-29 09:15:00,15.0
E022,2025-07-29,2025-07-29 09:05:00,5.0
E025,2025-07-29,2025-07-29 10:00:00,60.0
E026,2025-07-29,2025-07-29 09:15:00,15.0
E027,2025-07-29,2025-07-29 10:15:00,75.0
E029,2025-07-29,2025-07-29 10:00:00,60.0
E030,2025-07-29,2025-07-29 09:05:00,5.0
E033,2025-07-29,2025-07-29 09:05:00,5.0
E034,2025-07-29,2025-07-29 09:30:00,30.0
E035,2025-07-29,2025-07-29 09:15:00,15.0
E036,2025-07-29,2025-07-29 09:30:00,30.0
E038,2025-07-29,2025-07-29 09:15:00,15.0
E040,2025-07-29,2025-07-29 09:05:00,5.0
E041,2025-07-29,2025-07-29 09:15:00,15.0
E042,2025-07-29,2025-07-29 09:05:00,5.0
E043,2025-07-29,2025-07-29 10:15:00,75.0
E044,2025-07-29,2025-07-29 10:05:00,65.0
E046,2025-07-29,2025-07-29 09:15:00,15.0
E047,2025-07-29,2025-07-29 09:05:00,5.0
E048,2025-07-29,2025-07-29 09:30:00,30.0
E049,2025-07-29,2025-07-29 09:30:00,30.0
E050,2025-07-29,2025-07-29 09:05:00,5.0
E001,2025-07-30,2025-07-30 09:30:00,30.0
E003,2025-07-30,2025-07-30 09:10:00,10.0
E005,2025-07-30,2025-07-30 09:10:00,10.0
E006,2025-07-30,2025-07-30 09:10:00,10.0
E007,2025-07-30,2025-07-30 09:10:00,10.0
E008,2025-07-30,2025-07-30 09:30:00,30.0
E009,2025-07-30,2025-07-30 09:15:00,15.0
E011,2025-07-30,2025-07-30 09:10:00,10.0
E012,2025-07-30,2025-07-30 09:15:00,15.0
E016,2025-07-30,2025-07-30 09:15:00,15.0
E017,2025-07-30,2025-07-30 09:30:00,30.0
E018,2025-07-30,2025-07-30 09:30:00,30.0
E019,2025-07-30,2025-07-30 09:05:00,5.0
E020,2025-07-30,2025-07-30 09:15:00,15.0
E021,2025-07-30,2025-07-30 09:15:00,15.0
E023,2025-07-30,2025-07-30 09:10:00,10.0
E024,2025-07-30,2025-07-30 09:30:00,30.0
E026,2025-07-30,2025-07-30 09:30:00,30.0
E027,2025-07-30,2025-07-30 09:15:00,15.0
E028,2025-07-30,2025-07-30 09:30:00,30.0
E029,2025-07-30,2025-07-30 09:15:00,15.0
E030,2025-07-30,2025-07-30 09:10:00,10.0
E031,2025-07-30,2025-07-30 09:30:00,30.0
E032,2025-07-30,2025-07-30 09:15:00,15.0
E034,2025-07-30,2025-07-30 09:10:00,10.0
E035,2025-07-30,2025-07-30 09:30:00,30.0
E036,2025-07-30,2025-07-30 09:05:00,5.0
E037,2025-07-30,2025-07-30 09:15:00,15.0
E038,2025-07-30,2025-07-30 09:10:00,10.0
E039,2025-07-30,2025-07-30 09:15:00,15.0
E040,2025-07-30,2025-07-30 09:05:00,5.0
E042,2025-07-30,2025-07-30 09:30:00,30.0
E043,2025-07-30,2025-07-30 09:30:00,30.0
E045,2025-07-30,2025-07-30 09:10:00,10.0
E046,2025-07-30,2025-07-30 09:05:00,5.0
E047,2025-07-30,2025-07-30 09:10:00,10.0
E050,2025-07-30,2025-07-30 09:15:00,15.0
E001,2025-07-31,2025-07-31 09:30:00,30.0
E003,2025-07-31,2025-07-31 09:10:00,10.0
E004,2025-07-31,2025-07-31 09:30:00,30.0
E005,2025-07-31,2025-07-31 09:05:00,5.0
E006,2025-07-31,2025-07-31 09:10:00,10.0
E007,2025-07-31,2025-07-31 10:30:00,90.0
E008,2025-07-31,2025-07-31 09:05:00,5.0
E009,2025-07-31,2025-07-31 09:10:00,10.0
E010,2025-07-31,2025-07-31 09:30:00,30.0
E013,2025-07-31,2025-07-31 09:15:00,15.0
E016,2025-07-31,2025-07-31 10:15:00,75.0
E017,2025-07-31,2025-07-31 09:30:00,30.0
E019,2025-07-31,2025-07-31 09:10:00,10.0
E020,2025-07-31,2025-07-31 09:05:00,5.0
E021,2025-07-31,2025-07-31 09:30:00,30.0
E022,2025-07-31,2025-07-31 09:15:00,15.0
E024,2025-07-31,2025-07-31 09:15:00,15.0
E028,2025-07-31,2025-07-31 09:30:00,30.0
E029,2025-07-31,2025-07-31 09:30:00,30.0
E031,2025-07-31,2025-07-31 09:15:00,15.0
E033,2025-07-31,2025-07-31 09:10:00,10.0
E034,2025-07-31,2025-07-31 09:05:00,5.0
E035,2025-07-31,2025-07-31 09:05:00,5.0
E037,2025-07-31,2025-07-31 09:15:00,15.0
E038,2025-07-31,2025-07-31 09:10:00,10.0
E039,2025-07-31,2025-07-31 09:15:00,15.0
E042,2025-07-31,2025-07-31 09:10:00,10.0
E044,2025-07-31,2025-07-31 09:15:00,15.0
E045,2025-07-31,2025-07-31 09:05:00,5.0
E046,2025-07-31,2025-07-31 09:10:00,10.0
E048,2025-07-31,2025-07-31 09:15:00,15.0
E050,2025-07-31,2025-07-31 09:30:00,30.0
E002,2025-08-01,2025-08-01 09:30:00,30.0
E003,2025-08-01,2025-08-01 09:30:00,30.0
E005,2025-08-01,2025-08-01 09:05:00,5.0
E006,2025-08-01,2025-08-01 09:30:00,30.0
E007,2025-08-01,2025-08-01 10:15:00,75.0
E008,2025-08-01,2025-08-01 09:10:00,10.0
E009,2025-08-01,2025-08-01 09:15:00,15.0
E010,2025-08-01,2025-08-01 09:05:00,5.0
E011,2025-08-01,2025-08-01 09:05:00,5.0
E013,2025-08-01,2025-08-01 09:15:00,15.0
E015,2025-08-01,2025-08-01 09:15:00,15.0
E017,2025-08-01,2025-08-01 10:00:00,60.0
E020,2025-08-01,2025-08-01 09:15:00,15.0
